external_alarm_id,source_system,tag,message,priority,criticality,state,event_time,ack_time,clear_time,plant,area,equipment
ALM-001160,SIEMENS_SCADA,TAG_U0020,Process variable out of range on EQ-014,3,HIGH,ACKNOWLEDGED,2024-05-10T12:00:00,2024-05-10T12:20:00,,PLANT_C,AREA_01,EQ-003
ALM-001424,ROCKWELL_PLC,TAG_V0021,Process variable out of range on EQ-015,2,LOW,SHELVED,2024-05-07T16:00:00,,,PLANT_C,AREA_03,EQ-025
ALM-001848,SIEMENS_SCADA,TAG_N0013,Process variable out of range on EQ-022,3,MEDIUM,CLEARED,2024-05-13T00:00:00,2024-05-13T00:50:00,2024-05-13T01:45:00,PLANT_B,AREA_02,EQ-024
ALM-000292,SIEMENS_SCADA,TAG_B0001,Process variable out of range on EQ-018,5,MEDIUM,SHELVED,2024-05-28T23:00:00,,,PLANT_A,AREA_01,EQ-017
ALM-000606,SIEMENS_SCADA,TAG_J0035,Process variable out of range on EQ-016,HIGH,HIGH,CLEARED,2024-05-24T11:00:00,2024-05-24T11:50:00,2024-05-24T12:45:00,PLANT_B,AREA_04,EQ-027
ALM-001360,HONEYWELL_DCS,TAG_A0026,Process variable out of range on EQ-003,4,MEDIUM,ACKNOWLEDGED,2024-05-29T03:00:00,2024-05-29T03:18:00,,PLANT_B,AREA_02,EQ-019
ALM-001818,ABB_SCADA,TAG_S0044,Process variable out of range on EQ-023,3,MEDIUM,ACKNOWLEDGED,2024-05-25T18:00:00,2024-05-25T18:48:00,,PLANT_A,AREA_03,EQ-024
ALM-000835,SIEMENS_SCADA,TAG_N0013,Process variable out of range on EQ-004,1,LOW,SHELVED,2024-05-08T22:00:00,,,PLANT_C,AREA_01,EQ-016
ALM-001967,ABB_SCADA,TAG_O0040,Process variable out of range on EQ-022,4,HIGH,SHELVED,2024-05-18T23:00:00,,,PLANT_C,AREA_03,EQ-012
ALM-000706,HONEYWELL_DCS,TAG_J0035,Process variable out of range on EQ-015,1,HIGH,CLEARED,2024-05-26T23:00:00,2024-05-26T23:40:00,2024-05-27T01:39:00,PLANT_A,AREA_04,EQ-029
ALM-001987,ABB_SCADA,TAG_J0035,Process variable out of range on EQ-011,4,HIGH,SHELVED,2024-05-29T06:00:00,,,PLANT_B,AREA_01,EQ-023
ALM-000007,SIEMENS_SCADA,TAG_D0003,Process variable out of range on EQ-022,2,MEDIUM,ACKNOWLEDGED,2024-05-22T17:00:00,2024-05-22T17:46:00,,PLANT_A,AREA_02,EQ-028
ALM-001696,ROCKWELL_PLC,TAG_U0020,Process variable out of range on EQ-016,3,LOW,SHELVED,2024-05-03T15:00:00,,,PLANT_C,AREA_01,EQ-017
ALM-000584,HONEYWELL_DCS,TAG_X0023,Process variable out of range on EQ-001,4,HIGH,CLEARED,2024-05-31T19:00:00,2024-05-31T19:24:00,2024-05-31T20:40:00,PLANT_B,AREA_02,EQ-019
ALM-001677,SIEMENS_SCADA,TAG_U0046,Process variable out of range on EQ-020,4,MEDIUM,CLEARED,2024-05-06T15:00:00,2024-05-06T15:58:00,2024-05-06T17:36:00,PLANT_C,AREA_02,EQ-013
ALM-001713,SIEMENS_SCADA,TAG_P0015,Process variable out of range on EQ-006,2,MEDIUM,ACKNOWLEDGED,2024-05-19T03:00:00,2024-05-19T03:19:00,,PLANT_C,AREA_04,EQ-001
ALM-000036,SIEMENS_SCADA,TAG_B0001,Process variable out of range on EQ-015,5,LOW,CLEARED,2024-05-03T03:00:00,2024-05-03T04:00:00,2024-05-03T05:41:00,PLANT_A,AREA_01,EQ-018
ALM-001551,SIEMENS_SCADA,TAG_V0021,Process variable out of range on EQ-020,2,HIGH,SHELVED,2024-05-11T04:00:00,,,PLANT_C,AREA_04,EQ-022
ALM-001150,ABB_SCADA,TAG_F0005,Process variable out of range on EQ-021,3,LOW,ACKNOWLEDGED,2024-05-19T05:00:00,2024-05-19T05:35:00,,PLANT_C,AREA_02,EQ-023
ALM-001838,ROCKWELL_PLC,TAG_F0031,Process variable out of range on EQ-002,3,MEDIUM,ACTIVE,2024-05-22T23:00:00,,,PLANT_C,AREA_04,EQ-003
ALM-001347,ABB_SCADA,TAG_A0026,Process variable out of range on EQ-022,1,MEDIUM,SHELVED,2024-05-25T18:00:00,,,PLANT_C,AREA_04,EQ-027
ALM-000284,ABB_SCADA,TAG_K0036,Process variable out of range on EQ-011,3,MEDIUM,ACKNOWLEDGED,2024-05-17T06:00:00,2024-05-17T06:26:00,,PLANT_B,AREA_03,EQ-010
ALM-001066,ABB_SCADA,TAG_F0031,Process variable out of range on EQ-027,3,HIGH,SHELVED,2024-05-24T01:00:00,,,PLANT_A,AREA_01,EQ-020
ALM-001946,HONEYWELL_DCS,TAG_I0008,Process variable out of range on EQ-017,5,MEDIUM,SHELVED,2024-05-28T23:00:00,,,PLANT_C,AREA_01,EQ-016
ALM-001841,ROCKWELL_PLC,TAG_F0005,Process variable out of range on EQ-026,2,LOW,CLEARED,2024-05-24T15:00:00,2024-05-24T15:36:00,2024-05-24T16:14:00,PLANT_B,AREA_01,EQ-018
ALM-000500,ABB_SCADA,TAG_S0018,Process variable out of range on EQ-025,2,MEDIUM,ACTIVE,2024-05-22T01:00:00,,,PLANT_C,AREA_03,EQ-005
ALM-001332,ABB_SCADA,TAG_L0037,Process variable out of range on EQ-024,4,MEDIUM,ACTIVE,2024-05-22T17:00:00,,,PLANT_A,AREA_01,EQ-007
ALM-000741,HONEYWELL_DCS,TAG_F0031,Process variable out of range on EQ-024,5,HIGH,SHELVED,2024-05-13T10:00:00,,,PLANT_B,AREA_04,EQ-016
ALM-001860,HONEYWELL_DCS,TAG_I0008,Process variable out of range on EQ-013,5,MEDIUM,CLEARED,2024-05-27T20:00:00,2024-05-27T20:39:00,2024-05-27T20:53:00,PLANT_A,AREA_01,EQ-007
ALM-001234,ABB_SCADA,TAG_S0018,Process variable out of range on EQ-004,1,HIGH,CLEARED,2024-05-28T09:00:00,2024-05-28T09:42:00,2024-05-28T10:41:00,PLANT_B,AREA_03,EQ-001
ALM-001357,ROCKWELL_PLC,TAG_B0001,Process variable out of range on EQ-019,3,HIGH,ACTIVE,2024-05-08T20:00:00,,,PLANT_C,AREA_04,EQ-002
ALM-000383,SIEMENS_SCADA,TAG_M0038,Process variable out of range on EQ-019,1,MEDIUM,SHELVED,32/13/2024 99:99:99,,,PLANT_C,AREA_02,EQ-008
ALM-000668,ABB_SCADA,TAG_C0028,Process variable out of range on EQ-013,1,LOW,SHELVED,2024-05-25T03:00:00,,,PLANT_C,AREA_04,EQ-024
ALM-000452,ABB_SCADA,TAG_X0023,Process variable out of range on EQ-008,3,MEDIUM,ACTIVE,2024-05-10T10:00:00,,,PLANT_B,AREA_03,EQ-009
ALM-001243,SIEMENS_SCADA,TAG_U0046,Process variable out of range on EQ-025,4,HIGH,SHELVED,2024-05-11T12:00:00,,,PLANT_A,AREA_01,EQ-005
ALM-001065,ROCKWELL_PLC,TAG_E0030,Process variable out of range on EQ-003,1,LOW,SHELVED,2024-05-23T18:00:00,,,PLANT_C,AREA_02,EQ-023
ALM-000468,SIEMENS_SCADA,TAG_H0033,Process variable out of range on EQ-024,5,HIGH,ACKNOWLEDGED,2024-05-28T18:00:00,2024-05-28T18:27:00,,PLANT_B,AREA_01,EQ-026
ALM-001484,HONEYWELL_DCS,TAG_R0017,Process variable out of range on EQ-017,1,LOW,ACTIVE,2024-05-07T06:00:00,,,PLANT_B,AREA_01,EQ-021
ALM-001932,ABB_SCADA,TAG_Q0016,Process variable out of range on EQ-017,5,MEDIUM,CLEARED,2024-05-02T17:00:00,2024-05-02T17:10:00,2024-05-02T17:20:00,PLANT_B,AREA_02,EQ-024
ALM-001151,ABB_SCADA,TAG_B0027,Process variable out of range on EQ-027,2,MEDIUM,CLEARED,2024-05-06T17:00:00,2024-05-06T17:37:00,2024-05-06T19:06:00,PLANT_B,AREA_04,EQ-001
ALM-000634,HONEYWELL_DCS,TAG_B0001,Process variable out of range on EQ-010,2,HIGH,ACKNOWLEDGED,2024-05-03T14:00:00,2024-05-03T14:57:00,,PLANT_B,AREA_01,EQ-025
ALM-000443,ABB_SCADA,TAG_R0017,Process variable out of range on EQ-020,3,LOW,ACTIVE,2024-05-06T02:00:00,,,PLANT_C,AREA_03,EQ-014
ALM-001535,SIEMENS_SCADA,TAG_N0039,Process variable out of range on EQ-013,2,LOW,ACKNOWLEDGED,2024-05-25T01:00:00,2024-05-25T01:18:00,,PLANT_B,AREA_03,EQ-001
ALM-000357,HONEYWELL_DCS,TAG_V0047,Process variable out of range on EQ-007,2,MEDIUM,ACKNOWLEDGED,2024-05-27T11:00:00,2024-05-27T11:29:00,,PLANT_C,AREA_04,EQ-028
ALM-000906,ROCKWELL_PLC,TAG_T0019,Process variable out of range on EQ-029,3,LOW,CLEARED,2024-05-17T21:00:00,2024-05-17T21:48:00,2024-05-17T22:39:00,PLANT_B,AREA_03,EQ-014
ALM-001315,ABB_SCADA,TAG_E0030,Process variable out of range on EQ-029,1,LOW,ACTIVE,2024-05-28T08:00:00,,,PLANT_A,AREA_02,EQ-001
ALM-000063,HONEYWELL_DCS,TAG_Y0050,Process variable out of range on EQ-025,5,MEDIUM,ACKNOWLEDGED,2024-05-19T09:00:00,2024-05-19T09:54:00,,PLANT_C,AREA_02,EQ-009
ALM-001827,SIEMENS_SCADA,TAG_Z0025,Process variable out of range on EQ-002,4,HIGH,SHELVED,2024-05-28T12:00:00,,,PLANT_B,AREA_03,EQ-018
ALM-001992,SIEMENS_SCADA,TAG_G0006,Process variable out of range on EQ-026,3,LOW,ACKNOWLEDGED,2024-05-21T02:00:00,2024-05-21T02:40:00,,PLANT_C,AREA_02,EQ-002
ALM-000856,SIEMENS_SCADA,TAG_M0012,Process variable out of range on EQ-018,3,LOW,ACTIVE,2024-05-19T23:00:00,,,PLANT_A,AREA_04,EQ-014
ALM-001565,HONEYWELL_DCS,TAG_Z0025,Process variable out of range on EQ-009,2,HIGH,ACKNOWLEDGED,2024-05-10T09:00:00,2024-05-10T09:10:00,,PLANT_A,AREA_03,EQ-005
ALM-000937,ROCKWELL_PLC,TAG_G0032,Process variable out of range on EQ-017,5,LOW,SHELVED,2024-05-26T19:00:00,,,PLANT_C,AREA_04,EQ-008
ALM-000242,ROCKWELL_PLC,TAG_W0048,Process variable out of range on EQ-024,1,LOW,ACKNOWLEDGED,2024-05-16T22:00:00,2024-05-16T22:27:00,,PLANT_A,AREA_02,EQ-018
ALM-001312,ROCKWELL_PLC,TAG_N0013,Process variable out of range on EQ-016,1,MEDIUM,ACKNOWLEDGED,2024-05-31T09:00:00,2024-05-31T09:30:00,,PLANT_A,AREA_03,EQ-025
ALM-000816,SIEMENS_SCADA,TAG_O0014,Process variable out of range on EQ-024,4,LOW,CLEARED,2024-05-13T18:00:00,2024-05-13T18:29:00,2024-05-13T20:25:00,PLANT_B,AREA_04,EQ-010
ALM-000318,ROCKWELL_PLC,TAG_F0005,Process variable out of range on EQ-015,5,MEDIUM,SHELVED,2024-05-22T16:00:00,,,PLANT_C,AREA_04,EQ-018
ALM-000969,ABB_SCADA,TAG_E0030,Process variable out of range on EQ-016,1,LOW,ACTIVE,2024-05-12T21:00:00,,,PLANT_A,AREA_03,EQ-030
ALM-001143,HONEYWELL_DCS,TAG_I0008,Process variable out of range on EQ-002,2,LOW,SHELVED,2024-05-21T13:00:00,,,PLANT_A,AREA_02,EQ-003
ALM-000048,ROCKWELL_PLC,TAG_X0023,Process variable out of range on EQ-010,2,HIGH,ACKNOWLEDGED,2024-05-23T16:00:00,2024-05-23T16:53:00,,PLANT_A,AREA_02,EQ-013
ALM-001433,ABB_SCADA,TAG_V0047,Process variable out of range on EQ-003,3,HIGH,ACTIVE,2024-05-25T06:00:00,,,PLANT_C,AREA_03,EQ-009
ALM-000528,ROCKWELL_PLC,TAG_L0011,Process variable out of range on EQ-001,3,HIGH,CLEARED,2024-05-23T06:00:00,2024-05-23T04:00:00,2024-05-23T07:37:00,PLANT_A,AREA_04,EQ-009
ALM-000836,HONEYWELL_DCS,TAG_D0003,Process variable out of range on EQ-003,3,LOW,ACTIVE,2024-05-14T15:00:00,,,PLANT_A,AREA_01,EQ-026
ALM-000113,ROCKWELL_PLC,TAG_X0023,Process variable out of range on EQ-011,5,LOW,ACKNOWLEDGED,2024-05-20T10:00:00,2024-05-20T10:29:00,,PLANT_B,AREA_04,EQ-030
ALM-001921,SIEMENS_SCADA,TAG_O0040,Process variable out of range on EQ-010,2,HIGH,CLEARED,2024-05-14T15:00:00,2024-05-14T15:38:00,2024-05-14T16:20:00,PLANT_B,AREA_03,EQ-006
ALM-001968,ROCKWELL_PLC,TAG_M0038,Process variable out of range on EQ-010,3,HIGH,ACKNOWLEDGED,2024-05-30T08:00:00,2024-05-30T08:26:00,,PLANT_C,AREA_01,EQ-023
ALM-001147,SIEMENS_SCADA,TAG_Q0016,Process variable out of range on EQ-002,2,HIGH,ACTIVE,2024-05-20T02:00:00,,,PLANT_B,AREA_02,EQ-005
ALM-001155,SIEMENS_SCADA,TAG_I0034,Process variable out of range on EQ-012,5,MEDIUM,SHELVED,2024-05-07T05:00:00,,,PLANT_C,AREA_03,EQ-020
ALM-000828,HONEYWELL_DCS,TAG_S0018,Process variable out of range on EQ-022,3,HIGH,CLEARED,2024-05-12T23:00:00,2024-05-12T23:56:00,2024-05-13T00:41:00,PLANT_C,AREA_03,EQ-027
ALM-000881,ROCKWELL_PLC,TAG_O0014,Process variable out of range on EQ-005,1,HIGH,ACKNOWLEDGED,2024-05-27T20:00:00,2024-05-27T21:00:00,,PLANT_A,AREA_03,EQ-015
ALM-001985,HONEYWELL_DCS,TAG_T0045,Process variable out of range on EQ-026,3,LOW,SHELVED,2024-05-26T21:00:00,,,PLANT_A,AREA_04,EQ-022
ALM-001590,ROCKWELL_PLC,TAG_Z0025,Process variable out of range on EQ-011,5,LOW,CLEARED,2024-05-04T23:00:00,2024-05-04T23:02:00,2024-05-04T23:48:00,PLANT_C,AREA_02,EQ-026
ALM-000290,SIEMENS_SCADA,TAG_X0049,Process variable out of range on EQ-001,4,HIGH,ACTIVE,2024-05-07T18:00:00,,,PLANT_C,AREA_02,EQ-003
ALM-000876,ABB_SCADA,  TAG_L0011  ,Process variable out of range on EQ-009,2,HIGH,ACTIVE,2024-05-30T18:00:00,,,PLANT_B,AREA_03,EQ-022
ALM-000603,SIEMENS_SCADA,TAG_M0012,Process variable out of range on EQ-004,3,MEDIUM,ACTIVE,2024-05-04T08:00:00,,,PLANT_A,AREA_04,EQ-024
ALM-000457,HONEYWELL_DCS,TAG_O0014,Process variable out of range on EQ-025,2,LOW,SHELVED,2024-05-22T06:00:00,,,PLANT_A,AREA_04,EQ-026
ALM-001679,SIEMENS_SCADA,TAG_U0046,Process variable out of range on EQ-025,3,LOW,CLEARED,2024-05-03T09:00:00,2024-05-03T09:56:00,2024-05-03T10:01:00,PLANT_A,AREA_01,EQ-020
ALM-001653,HONEYWELL_DCS,TAG_H0007,Process variable out of range on EQ-025,4,LOW,SHELVED,2024-05-09T16:00:00,,,PLANT_C,AREA_04,EQ-020
ALM-001599,ABB_SCADA,TAG_I0008,Process variable out of range on EQ-021,4,MEDIUM,ACTIVE,2024-05-17T03:00:00,,,PLANT_B,AREA_04,EQ-026
ALM-001719,ROCKWELL_PLC,TAG_W0048,Process variable out of range on EQ-008,4,LOW,SHELVED,2024-05-02T11:00:00,,,PLANT_B,AREA_03,EQ-021
ALM-000379,SIEMENS_SCADA,TAG_P0015,Process variable out of range on EQ-018,3,LOW,SHELVED,2024-05-10T20:00:00,,,PLANT_C,AREA_01,EQ-011
ALM-000444,HONEYWELL_DCS,TAG_E0030,Process variable out of range on EQ-009,2,MEDIUM,SHELVED,2024-05-02T03:00:00,,,PLANT_B,AREA_04,EQ-019
ALM-000780,HONEYWELL_DCS,TAG_P0015,Process variable out of range on EQ-004,2,LOW,ACTIVE,2024-05-12T18:00:00,,,PLANT_B,AREA_02,EQ-013
ALM-000718,HONEYWELL_DCS,TAG_G0032,Process variable out of range on EQ-021,1,HIGH,SHELVED,2024-05-17T09:00:00,,,PLANT_A,AREA_02,EQ-029
ALM-000797,ROCKWELL_PLC,TAG_S0018,Process variable out of range on EQ-002,1,MEDIUM,CLEARED,2024-05-15T05:00:00,2024-05-15T05:58:00,2024-05-15T06:37:00,PLANT_B,AREA_04,EQ-016
ALM-001269,ROCKWELL_PLC,TAG_H0007,Process variable out of range on EQ-016,5,LOW,ACTIVE,2024-05-24T03:00:00,,,PLANT_A,AREA_04,EQ-017
ALM-000906,ROCKWELL_PLC,TAG_T0019,Process variable out of range on EQ-029,3,LOW,CLEARED,,2024-05-17T21:48:00,2024-05-17T22:39:00,PLANT_B,AREA_03,EQ-014
ALM-000439,ROCKWELL_PLC,TAG_M0012,Process variable out of range on EQ-028,4,LOW,CLEARED,,2024-05-08T06:32:00,2024-05-08T07:53:00,PLANT_C,AREA_03,EQ-012
ALM-001206,SIEMENS_SCADA,TAG_V0047,Process variable out of range on EQ-017,2,LOW,SHELVED,2024-05-17T09:00:00,,,PLANT_A,AREA_01,EQ-013
ALM-000422,HONEYWELL_DCS,TAG_L0037,Process variable out of range on EQ-002,2,LOW,ACKNOWLEDGED,2024-05-09T22:00:00,2024-05-09T22:54:00,,PLANT_C,AREA_01,EQ-003
ALM-001354,SIEMENS_SCADA,TAG_C0028,Process variable out of range on EQ-005,1,HIGH,SHELVED,2024-05-22T13:00:00,,,PLANT_A,AREA_02,EQ-006
ALM-000602,HONEYWELL_DCS,TAG_T0045,Process variable out of range on EQ-020,4,HIGH,SHELVED,2024-05-29T17:00:00,,,PLANT_B,AREA_01,EQ-005
ALM-001017,ABB_SCADA,TAG_Q0016,Process variable out of range on EQ-005,1,HIGH,SHELVED,2024-05-10T22:00:00,,,PLANT_A,AREA_03,EQ-019
ALM-001574,HONEYWELL_DCS,TAG_K0036,Process variable out of range on EQ-009,1,LOW,ACTIVE,2024-05-25T13:00:00,,,PLANT_A,AREA_01,EQ-029
ALM-001500,ABB_SCADA,TAG_D0003,Process variable out of range on EQ-027,5,MEDIUM,SHELVED,2024-05-20T13:00:00,,,PLANT_A,AREA_02,EQ-023
ALM-000595,HONEYWELL_DCS,TAG_X0023,Process variable out of range on EQ-016,5,HIGH,SHELVED,2024-05-19T09:00:00,,,PLANT_A,AREA_04,EQ-010
ALM-001211,SIEMENS_SCADA,TAG_J0035,Process variable out of range on EQ-010,1,LOW,ACTIVE,2024-05-04T03:00:00,,,PLANT_B,AREA_02,EQ-001
ALM-000368,SIEMENS_SCADA,TAG_E0030,Process variable out of range on EQ-020,5,HIGH,SHELVED,2024-05-14T02:00:00,,,PLANT_B,AREA_02,EQ-004
ALM-001869,ABB_SCADA,TAG_P0015,Process variable out of range on EQ-009,1,HIGH,ACKNOWLEDGED,2024-05-29T21:00:00,2024-05-29T21:58:00,,PLANT_A,AREA_03,EQ-014
ALM-001215,HONEYWELL_DCS,TAG_N0039,Process variable out of range on EQ-006,4,HIGH,SHELVED,2024-05-15T03:00:00,,,PLANT_C,AREA_03,EQ-020
ALM-001540,ABB_SCADA,TAG_E0030,Process variable out of range on EQ-028,4,HIGH,SHELVED,2024-05-10T08:00:00,,,PLANT_C,AREA_02,EQ-022
ALM-001724,ROCKWELL_PLC,TAG_J0009,Process variable out of range on EQ-024,5,HIGH,CLEARED,2024-05-23T05:00:00,2024-05-23T05:21:00,2024-05-23T06:51:00,PLANT_A,AREA_02,EQ-023
ALM-001651,HONEYWELL_DCS,TAG_R0017,Process variable out of range on EQ-021,5,MEDIUM,CLEARED,2024-05-07T18:00:00,2024-05-07T18:54:00,2024-05-07T20:31:00,PLANT_B,AREA_03,EQ-012
ALM-000679,SIEMENS_SCADA,TAG_N0039,Process variable out of range on EQ-029,4,HIGH,SHELVED,2024-05-16T03:00:00,,,PLANT_A,AREA_04,EQ-015
ALM-001775,ROCKWELL_PLC,,Process variable out of range on EQ-007,3,LOW,SHELVED,2024-05-25T14:00:00,,,PLANT_A,AREA_03,EQ-028
ALM-001856,ABB_SCADA,TAG_Y0050,Process variable out of range on EQ-020,2,LOW,CLEARED,2024-05-23T16:00:00,2024-05-23T16:39:00,2024-05-23T17:38:00,PLANT_B,AREA_02,EQ-022
ALM-000065,ABB_SCADA,TAG_K0010,Process variable out of range on EQ-008,4,LOW,ACTIVE,2024-05-04T05:00:00,,,PLANT_A,AREA_02,EQ-003
ALM-000745,HONEYWELL_DCS,TAG_S0044,Process variable out of range on EQ-023,2,MEDIUM,ACKNOWLEDGED,2024-05-19T01:00:00,2024-05-19T01:34:00,,PLANT_C,AREA_01,EQ-022
ALM-001171,SIEMENS_SCADA,TAG_K0010,Process variable out of range on EQ-025,3,HIGH,SHELVED,2024-05-26T15:00:00,,,PLANT_B,AREA_04,EQ-012
ALM-001186,SIEMENS_SCADA,TAG_R0043,Process variable out of range on EQ-001,5,HIGH,ACTIVE,2024-05-28T17:00:00,,,PLANT_B,AREA_03,EQ-024
ALM-000266,SIEMENS_SCADA,TAG_E0030,Process variable out of range on EQ-005,5,MEDIUM,SHELVED,2024-05-28T11:00:00,,,PLANT_B,AREA_01,EQ-018
ALM-001509,SIEMENS_SCADA,TAG_L0011,Process variable out of range on EQ-017,2,MEDIUM,CLEARED,2024-05-19T16:00:00,2024-05-19T16:37:00,2024-05-19T17:33:00,PLANT_C,AREA_02,EQ-019
ALM-000535,ABB_SCADA,TAG_W0048,Process variable out of range on EQ-024,4,CRITICAL,ACKNOWLEDGED,2024-05-21T15:00:00,2024-05-21T15:37:00,,PLANT_A,AREA_02,EQ-025
ALM-000195,ABB_SCADA,TAG_T0019,Process variable out of range on EQ-014,1,LOW,ACKNOWLEDGED,2024-05-30T07:00:00,2024-05-30T07:46:00,,PLANT_B,AREA_02,EQ-019
ALM-000497,ABB_SCADA,TAG_U0046,Process variable out of range on EQ-021,2,,CLEARED,2024-05-19T01:00:00,2024-05-19T01:44:00,2024-05-19T02:33:00,PLANT_C,AREA_03,EQ-023
ALM-001850,ROCKWELL_PLC,TAG_N0039,Process variable out of range on EQ-001,4,HIGH,ACTIVE,2024-05-27T19:00:00,,,PLANT_C,AREA_01,EQ-023
ALM-001518,ABB_SCADA,TAG_J0009,Process variable out of range on EQ-016,2,HIGH,ACTIVE,2024-05-09T00:00:00,,,PLANT_A,AREA_03,EQ-014
ALM-000420,ROCKWELL_PLC,TAG_G0032,Process variable out of range on EQ-029,3,HIGH,SHELVED,2024-05-25T06:00:00,,,PLANT_C,AREA_04,EQ-006
ALM-000219,SIEMENS_SCADA,TAG_I0008,Process variable out of range on EQ-017,2,MEDIUM,ACKNOWLEDGED,2024-05-20T19:00:00,2024-05-20T19:28:00,,PLANT_A,AREA_02,EQ-011
ALM-000509,SIEMENS_SCADA,TAG_X0023,Process variable out of range on EQ-008,2,LOW,SHELVED,2024-05-03T06:00:00,,,PLANT_B,AREA_03,EQ-012
ALM-001534,SIEMENS_SCADA,TAG_Y0024,Process variable out of range on EQ-019,4,HIGH,ACKNOWLEDGED,2024-05-05T07:00:00,2024-05-05T07:45:00,,PLANT_B,AREA_03,EQ-024
ALM-000958,ROCKWELL_PLC,TAG_T0045,Process variable out of range on EQ-012,4,HIGH,ACKNOWLEDGED,2024-05-09T21:00:00,2024-05-09T21:57:00,,PLANT_B,AREA_01,EQ-002
ALM-000869,HONEYWELL_DCS,TAG_H0033,Process variable out of range on EQ-026,3,MEDIUM,CLEARED,2024-05-15T19:00:00,2024-05-15T19:51:00,2024-05-15T20:05:00,PLANT_C,AREA_03,EQ-007
ALM-000189,SIEMENS_SCADA,TAG_P0015,Process variable out of range on EQ-027,4,MEDIUM,SHELVED,2024-05-06T21:00:00,,,PLANT_A,AREA_04,EQ-002
ALM-000490,SIEMENS_SCADA,TAG_R0017,Process variable out of range on EQ-020,2,H,SHELVED,2024-05-20T21:00:00,,,PLANT_A,AREA_04,EQ-007
ALM-000560,SIEMENS_SCADA,TAG_N0039,Process variable out of range on EQ-002,4,MEDIUM,ACKNOWLEDGED,2024-05-09T21:00:00,2024-05-09T21:24:00,,PLANT_C,AREA_03,EQ-023
ALM-001954,ROCKWELL_PLC,TAG_K0036,Process variable out of range on EQ-018,3,HIGH,ACKNOWLEDGED,2024-05-12T05:00:00,2024-05-12T05:31:00,,PLANT_C,AREA_01,EQ-026
ALM-000973,SIEMENS_SCADA,TAG_I0008,Process variable out of range on EQ-018,3,HIGH,SHELVED,2024-05-07T21:00:00,,,PLANT_A,AREA_04,EQ-016
ALM-001223,SIEMENS_SCADA,TAG_X0023,Process variable out of range on EQ-012,2,MEDIUM,ACTIVE,2024-05-27T02:00:00,,,PLANT_B,AREA_02,EQ-027
ALM-001404,ABB_SCADA,TAG_E0004,Process variable out of range on EQ-023,3,MEDIUM,CLEARED,2024-05-08T08:00:00,2024-05-08T08:03:00,2024-05-08T09:18:00,PLANT_A,AREA_03,EQ-018
ALM-000795,SIEMENS_SCADA,TAG_K0036,Process variable out of range on EQ-023,2,HIGH,CLEARED,2024-05-03T07:00:00,2024-05-03T07:12:00,2024-05-03T08:39:00,PLANT_B,AREA_02,EQ-018
ALM-001833,HONEYWELL_DCS,TAG_N0039,Process variable out of range on EQ-011,4,HIGH,ACKNOWLEDGED,2024-05-17T07:00:00,2024-05-17T07:03:00,,PLANT_C,AREA_02,EQ-027
ALM-000021,HONEYWELL_DCS,TAG_A0026,Process variable out of range on EQ-022,3,MEDIUM,ACKNOWLEDGED,2024-05-26T16:00:00,2024-05-26T16:46:00,,PLANT_C,AREA_04,EQ-004
ALM-001246,SIEMENS_SCADA,TAG_M0012,Process variable out of range on EQ-023,4,MEDIUM,CLEARED,2024-05-24T06:00:00,2024-05-24T06:23:00,2024-05-24T06:39:00,PLANT_B,AREA_03,EQ-025
ALM-000992,SIEMENS_SCADA,TAG_U0020,Process variable out of range on EQ-003,4,LOW,ACKNOWLEDGED,2024-05-12T20:00:00,2024-05-12T20:48:00,,PLANT_A,AREA_02,EQ-024
ALM-000475,HONEYWELL_DCS,TAG_V0047,Process variable out of range on EQ-003,3,MEDIUM,CLEARED,2024-05-15T15:00:00,2024-05-15T15:58:00,2024-05-15T16:59:00,PLANT_A,AREA_01,EQ-013
ALM-000166,HONEYWELL_DCS,TAG_I0008,Process variable out of range on EQ-013,1,MEDIUM,SHELVED,2024-05-28T01:00:00,,,PLANT_A,AREA_04,EQ-027
ALM-001190,ABB_SCADA,TAG_D0003,Process variable out of range on EQ-005,2,MEDIUM,ACKNOWLEDGED,2024-05-03T23:00:00,2024-05-03T23:35:00,,PLANT_C,AREA_03,EQ-029
ALM-001243,SIEMENS_SCADA,TAG_U0046,Process variable out of range on EQ-025,4,HIGH,SHELVED,2024-05-11T12:00:00,,,PLANT_A,AREA_01,EQ-005
ALM-000864,ROCKWELL_PLC,TAG_M0038,Process variable out of range on EQ-001,3,MEDIUM,ACTIVE,2024-05-30T17:00:00,,,PLANT_C,AREA_04,EQ-011
ALM-000585,HONEYWELL_DCS,TAG_X0023,Process variable out of range on EQ-011,5,MEDIUM,ACKNOWLEDGED,2024-05-02T04:00:00,2024-05-02T04:50:00,,PLANT_C,AREA_04,EQ-029
ALM-001739,HONEYWELL_DCS,TAG_S0044,Process variable out of range on EQ-013,2,HIGH,ACKNOWLEDGED,2024-05-20T21:00:00,2024-05-20T21:09:00,,PLANT_C,AREA_02,EQ-021
ALM-001988,SIEMENS_SCADA,TAG_L0037,Process variable out of range on EQ-029,2,HIGH,ACTIVE,2024-05-22T15:00:00,,,PLANT_B,AREA_01,EQ-007
ALM-001989,ROCKWELL_PLC,TAG_J0035,Process variable out of range on EQ-024,1,HIGH,SHELVED,2024-05-24T18:00:00,,,PLANT_C,AREA_04,EQ-023
